epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
98,12893,0.27295,0.54333,0.23067,0.88748,0.99218,0.94865,0.96634,0.94083,0.99309,0.94888,0.96666,0.90443,0.20995,0.58578,0.18092,0.84686,0.006799,0.006799,0.006799
99,13034.9,0.2723,0.54773,0.22594,0.88687,0.98953,0.94888,0.9662,0.94213,0.99191,0.94638,0.96374,0.90503,0.20916,0.58548,0.18056,0.8468,0.006766,0.006766,0.006766
100,13187.4,0.27177,0.54806,0.22526,0.8842,0.9899,0.95012,0.96563,0.94258,0.9886,0.94888,0.96443,0.9051,0.20625,0.58784,0.18091,0.84424,0.006733,0.006733,0.006733
101,13333.2,0.27225,0.54747,0.22519,0.88748,0.9909,0.95002,0.96569,0.94289,0.9896,0.94878,0.9634,0.90576,0.20387,0.58642,0.18209,0.84247,0.0067,0.0067,0.0067
102,13474.8,0.26892,0.53477,0.22269,0.88398,0.9909,0.95012,0.96524,0.94127,0.9896,0.94888,0.96277,0.90457,0.2039,0.59096,0.18062,0.8425,0.006667,0.006667,0.006667
103,13608.5,0.26982,0.54183,0.22438,0.88389,0.99216,0.94622,0.96529,0.94224,0.98827,0.95012,0.96538,0.90535,0.20196,0.58919,0.18269,0.84158,0.006634,0.006634,0.006634
104,13752.9,0.26995,0.54252,0.22331,0.88433,0.99215,0.94546,0.96515,0.94271,0.99106,0.94763,0.96532,0.90466,0.20117,0.58507,0.17903,0.84017,0.006601,0.006601,0.006601
105,13896.3,0.26981,0.53681,0.22473,0.88517,0.98831,0.94882,0.96474,0.94265,0.98961,0.95007,0.96479,0.90613,0.19973,0.58658,0.17892,0.83829,0.006568,0.006568,0.006568
106,14037.4,0.27046,0.53325,0.22184,0.88618,0.9909,0.9501,0.96521,0.94338,0.9909,0.9501,0.96536,0.90579,0.19944,0.58762,0.1794,0.83817,0.006535,0.006535,0.006535
107,14180.4,0.26707,0.53532,0.22104,0.88459,0.99219,0.95005,0.9655,0.94326,0.99219,0.95005,0.96565,0.90557,0.20086,0.58926,0.18145,0.83925,0.006502,0.006502,0.006502
108,14333.7,0.26909,0.54117,0.22418,0.8858,0.99218,0.94975,0.965,0.94273,0.99218,0.94975,0.96531,0.90538,0.20002,0.58709,0.1811,0.83795,0.006469,0.006469,0.006469
109,14479.9,0.26315,0.53186,0.2194,0.88243,0.99345,0.9458,0.96569,0.94279,0.99476,0.94705,0.96627,0.90575,0.19889,0.58737,0.183,0.83766,0.006436,0.006436,0.006436
110,14617.4,0.26712,0.54132,0.22475,0.88472,0.99388,0.94514,0.96579,0.94304,0.99519,0.94638,0.96606,0.90505,0.19864,0.58968,0.18121,0.83674,0.006403,0.006403,0.006403
111,14760.3,0.26556,0.52845,0.22115,0.88423,0.99569,0.94389,0.96521,0.9435,0.99598,0.94888,0.96531,0.90413,0.19824,0.58858,0.18247,0.83692,0.00637,0.00637,0.00637
112,14900.3,0.26173,0.52463,0.2168,0.88159,0.9921,0.94638,0.96445,0.94303,0.99472,0.94888,0.966,0.90603,0.19952,0.58675,0.18513,0.83764,0.006337,0.006337,0.006337
113,15037.9,0.26676,0.52648,0.21844,0.88326,0.99288,0.94638,0.96424,0.94312,0.9955,0.94888,0.96579,0.90667,0.1988,0.58378,0.18574,0.83621,0.006304,0.006304,0.006304
114,15177.1,0.2624,0.52283,0.21312,0.88266,0.99144,0.94763,0.96452,0.943,0.99275,0.94888,0.96587,0.90689,0.19825,0.58444,0.18534,0.83607,0.006271,0.006271,0.006271
115,15314.6,0.26567,0.53298,0.22029,0.88207,0.99121,0.94763,0.96499,0.94506,0.99252,0.94888,0.9659,0.90851,0.1989,0.58447,0.18559,0.83688,0.006238,0.006238,0.006238
116,15455.8,0.26503,0.53134,0.2211,0.88117,0.99216,0.94693,0.96427,0.94496,0.99347,0.94817,0.96536,0.90864,0.2009,0.58445,0.18391,0.83786,0.006205,0.006205,0.006205
