epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
89,2471.53,0.31056,0.54006,0.25002,0.93059,0.98569,0.9447,0.96366,0.92808,0.98309,0.94221,0.96262,0.89208,0.29874,0.70993,0.23372,0.93562,0.005644,0.005644,0.005644
90,2499.01,0.30863,0.54541,0.24976,0.92871,0.98642,0.94514,0.96396,0.93197,0.98382,0.94264,0.96023,0.89339,0.29318,0.70979,0.23098,0.92888,0.0055945,0.0055945,0.0055945
91,2526.52,0.30721,0.53807,0.24977,0.92996,0.98386,0.94514,0.96308,0.92748,0.98254,0.94389,0.95971,0.88884,0.29497,0.70367,0.23357,0.93154,0.005545,0.005545,0.005545
92,2553.93,0.30782,0.53577,0.247,0.9271,0.98316,0.94618,0.96132,0.92552,0.98316,0.94618,0.95754,0.88562,0.29332,0.70505,0.23947,0.92783,0.0054955,0.0054955,0.0054955
93,2581.46,0.3025,0.53246,0.24743,0.9226,0.98742,0.94264,0.96008,0.92213,0.98504,0.94015,0.9534,0.88386,0.29149,0.71141,0.23836,0.92862,0.005446,0.005446,0.005446
94,2609.06,0.30331,0.54033,0.2457,0.92359,0.98315,0.94588,0.96004,0.92369,0.98315,0.94588,0.95635,0.88383,0.29111,0.70938,0.23669,0.92821,0.0053965,0.0053965,0.0053965
95,2636.55,0.30156,0.53219,0.24164,0.92342,0.98314,0.94504,0.96038,0.92385,0.98314,0.94504,0.95641,0.88511,0.28777,0.70636,0.23792,0.92334,0.005347,0.005347,0.005347
96,2665.96,0.30134,0.52574,0.24147,0.92493,0.98182,0.94284,0.95736,0.92249,0.98182,0.94284,0.95679,0.88262,0.28758,0.70512,0.23734,0.92413,0.0052975,0.0052975,0.0052975
97,2695.65,0.29712,0.52443,0.2393,0.9223,0.97934,0.94569,0.95867,0.92636,0.97934,0.94569,0.9579,0.88546,0.2856,0.71124,0.23876,0.92192,0.005248,0.005248,0.005248
98,2724.37,0.30062,0.53057,0.23967,0.92232,0.97927,0.94514,0.96163,0.92709,0.97927,0.94514,0.96008,0.8881,0.28617,0.70893,0.24232,0.92105,0.0051985,0.0051985,0.0051985
99,2752.47,0.3022,0.53367,0.24354,0.92227,0.98038,0.94638,0.96267,0.92973,0.97909,0.94514,0.96201,0.891,0.28713,0.70663,0.24088,0.92271,0.005149,0.005149,0.005149
100,2779.99,0.29725,0.53008,0.2401,0.92092,0.98152,0.94264,0.96095,0.92689,0.97858,0.94514,0.95865,0.88709,0.28679,0.70493,0.23894,0.92328,0.0050995,0.0050995,0.0050995
101,2807.86,0.2953,0.52456,0.23922,0.91965,0.98411,0.94389,0.9604,0.92704,0.9818,0.94514,0.9582,0.888,0.28828,0.70092,0.23905,0.92549,0.00505,0.00505,0.00505
102,2835.49,0.29273,0.5185,0.23856,0.91565,0.984,0.94763,0.96045,0.92666,0.98271,0.94638,0.9576,0.88723,0.28744,0.69921,0.23684,0.92635,0.0050005,0.0050005,0.0050005
103,2863.72,0.29279,0.52593,0.23989,0.91728,0.98391,0.94763,0.9615,0.92899,0.98261,0.94638,0.95757,0.89146,0.28603,0.70097,0.23598,0.92441,0.004951,0.004951,0.004951
104,2891.45,0.29112,0.52959,0.23803,0.91516,0.98331,0.94763,0.96211,0.93009,0.98202,0.94638,0.95985,0.89043,0.28541,0.70427,0.23369,0.92417,0.0049015,0.0049015,0.0049015
105,2919.41,0.29068,0.52635,0.23533,0.91732,0.98164,0.94763,0.96198,0.92989,0.98034,0.94638,0.95826,0.89069,0.28426,0.70561,0.2353,0.92201,0.004852,0.004852,0.004852
106,2947.2,0.29125,0.5235,0.23696,0.91563,0.98064,0.94763,0.95993,0.92639,0.97935,0.94638,0.95438,0.88537,0.2865,0.70862,0.23826,0.92491,0.0048025,0.0048025,0.0048025
107,2975.05,0.2902,0.52233,0.23376,0.91652,0.98062,0.94638,0.96,0.9254,0.97933,0.94514,0.95414,0.88617,0.28573,0.70631,0.23956,0.9252,0.004753,0.004753,0.004753
108,3003.1,0.28747,0.51975,0.23125,0.91507,0.98055,0.94638,0.96022,0.92499,0.97926,0.94514,0.95669,0.88534,0.28462,0.70554,0.23986,0.92382,0.0047035,0.0047035,0.0047035
109,3029.53,0.28648,0.51991,0.22964,0.91466,0.98149,0.94638,0.96055,0.92411,0.9802,0.94514,0.95412,0.88596,0.28359,0.7054,0.23954,0.924,0.004654,0.004654,0.004654
110,3054.71,0.28815,0.51945,0.23233,0.9156,0.9827,0.94514,0.96017,0.92437,0.9814,0.94389,0.95435,0.88618,0.28302,0.70382,0.23775,0.92242,0.0046045,0.0046045,0.0046045
111,3079.89,0.28536,0.51762,0.23177,0.91436,0.98395,0.94389,0.95999,0.92457,0.98265,0.94264,0.95491,0.88398,0.28144,0.70362,0.23281,0.92002,0.004555,0.004555,0.004555
112,3105.52,0.28784,0.52045,0.23287,0.91582,0.9833,0.94514,0.96072,0.92483,0.982,0.94389,0.95567,0.88463,0.28243,0.70352,0.22837,0.92043,0.0045055,0.0045055,0.0045055
113,3130.81,0.28134,0.51303,0.22902,0.91247,0.9821,0.94638,0.95991,0.92558,0.98081,0.94514,0.95625,0.88524,0.28165,0.70238,0.22798,0.9191,0.004456,0.004456,0.004456
114,3156.1,0.28135,0.51246,0.22849,0.91254,0.9804,0.94638,0.96173,0.92776,0.97911,0.94514,0.96052,0.88802,0.28214,0.7006,0.22619,0.91834,0.0044065,0.0044065,0.0044065
115,3181.25,0.28022,0.51023,0.22888,0.91071,0.98172,0.94514,0.96191,0.92665,0.98042,0.94389,0.9606,0.88705,0.2804,0.69955,0.22572,0.91732,0.004357,0.004357,0.004357
