epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
113,602.535,1.59624,2.23558,1.03422,0.98718,0.81823,0.70968,0.74418,0.36331,0.77778,0.66216,0.6669,0.2701,1.66068,2.47803,1.14518,1.06012,0.0008912,0.0008912,0.0008912
114,607.771,1.62808,2.24848,1.05511,1.01191,0.84574,0.6915,0.73791,0.36235,0.79319,0.65315,0.68795,0.26972,1.68874,2.49314,1.15972,1.06299,0.0008813,0.0008813,0.0008813
115,612.997,1.61348,2.2084,1.02219,0.99596,0.81916,0.72523,0.75582,0.36327,0.77605,0.68468,0.6991,0.29555,1.71686,2.45525,1.12966,1.07877,0.0008714,0.0008714,0.0008714
116,618.264,1.59545,2.22346,1.02718,0.99805,0.82402,0.71715,0.73854,0.3621,0.81843,0.69034,0.70572,0.29482,1.71232,2.37597,1.13221,1.0748,0.0008615,0.0008615,0.0008615
117,623.513,1.57397,2.1919,1.01664,0.99569,0.79627,0.67568,0.71093,0.3392,0.75803,0.64865,0.67814,0.27856,1.76241,2.52321,1.14439,1.08687,0.0008516,0.0008516,0.0008516
118,628.671,1.62009,2.19677,1.0265,0.99206,0.81944,0.69369,0.72519,0.33902,0.79263,0.66216,0.68948,0.286,1.76661,2.53846,1.17336,1.0955,0.0008417,0.0008417,0.0008417
119,633.884,1.57845,2.17578,1.01643,0.99248,0.82419,0.7027,0.74317,0.34784,0.78483,0.69007,0.70428,0.29634,1.74214,2.48865,1.15938,1.07131,0.0008318,0.0008318,0.0008318
120,639.058,1.58964,2.17475,1.01961,0.9975,0.80088,0.72472,0.72828,0.35129,0.78314,0.71622,0.71644,0.30899,1.75523,2.49803,1.14824,1.08233,0.0008219,0.0008219,0.0008219
121,644.284,1.57978,2.15354,1.01437,0.99334,0.78922,0.72525,0.72362,0.34648,0.75998,0.69886,0.70012,0.28957,1.76068,2.59291,1.13292,1.08771,0.000812,0.000812,0.000812
122,649.519,1.6016,2.20459,1.00768,0.99717,0.84438,0.73324,0.75716,0.36397,0.77761,0.67729,0.66911,0.27084,1.67077,2.499,1.11083,1.06693,0.0008021,0.0008021,0.0008021
123,654.631,1.58485,2.20214,1.01852,0.98736,0.83067,0.70721,0.74454,0.33,0.79815,0.65904,0.68304,0.29183,1.80392,2.52147,1.18841,1.1065,0.0007922,0.0007922,0.0007922
124,660.134,1.58415,2.20546,1.00692,0.9918,0.7713,0.71622,0.71809,0.35317,0.73707,0.65663,0.67301,0.27065,1.6771,2.4727,1.13269,1.06028,0.0007823,0.0007823,0.0007823
125,665.511,1.59366,2.16434,0.99653,0.99273,0.82052,0.69369,0.73663,0.35126,0.81519,0.68919,0.71851,0.30481,1.71886,2.47295,1.10757,1.07008,0.0007724,0.0007724,0.0007724
126,670.716,1.57359,2.17316,0.98569,0.98258,0.83796,0.7027,0.75476,0.36914,0.83113,0.68468,0.71832,0.30212,1.67139,2.44323,1.11415,1.06378,0.0007625,0.0007625,0.0007625
