epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
110,4581.3,0.23935,0.45239,0.19454,0.87541,0.99173,0.94514,0.9657,0.93888,0.99042,0.94389,0.96341,0.90032,0.23696,0.65522,0.20625,0.85791,0.0046045,0.0046045,0.0046045
111,4623.21,0.23812,0.45842,0.19436,0.87222,0.99605,0.94346,0.96595,0.93954,0.99473,0.94222,0.96359,0.90078,0.23711,0.64867,0.20632,0.85811,0.004555,0.004555,0.004555
112,4664.34,0.24102,0.46327,0.19392,0.87642,0.99474,0.94351,0.96656,0.94079,0.99343,0.94226,0.96529,0.90128,0.23725,0.64997,0.20695,0.85721,0.0045055,0.0045055,0.0045055
113,4705.7,0.23715,0.46073,0.19371,0.8748,0.99322,0.94389,0.96667,0.94149,0.99191,0.94264,0.96558,0.90116,0.23569,0.65012,0.20747,0.85489,0.004456,0.004456,0.004456
114,4747.18,0.23424,0.45831,0.19102,0.87094,0.99239,0.94638,0.9674,0.94187,0.99183,0.94514,0.96524,0.90252,0.23546,0.64864,0.20751,0.85529,0.0044065,0.0044065,0.0044065
115,4788.46,0.23401,0.45744,0.18989,0.87019,0.99346,0.94692,0.96741,0.94112,0.99344,0.94467,0.96547,0.90163,0.23636,0.64568,0.20749,0.85633,0.004357,0.004357,0.004357
116,4829.91,0.23719,0.45437,0.19134,0.87332,0.99476,0.94713,0.9664,0.94107,0.99334,0.94514,0.96529,0.9002,0.23918,0.64639,0.2101,0.85908,0.0043075,0.0043075,0.0043075
117,4871.36,0.23475,0.46091,0.18932,0.87158,0.99607,0.94729,0.96626,0.94098,0.99426,0.94514,0.96562,0.90101,0.23813,0.64713,0.20812,0.85827,0.004258,0.004258,0.004258
118,4913.19,0.2384,0.45108,0.19239,0.875,0.99534,0.94763,0.96611,0.93955,0.99441,0.94514,0.96472,0.90094,0.23704,0.64498,0.20755,0.85701,0.0042085,0.0042085,0.0042085
119,4954.19,0.23349,0.45557,0.18744,0.87119,0.99607,0.94712,0.96601,0.93838,0.9943,0.94514,0.96495,0.89955,0.23806,0.64819,0.20907,0.85814,0.004159,0.004159,0.004159
120,4995.96,0.23326,0.45591,0.18858,0.8708,0.99453,0.94763,0.96614,0.9403,0.99269,0.94389,0.96495,0.90273,0.23604,0.64885,0.2046,0.85652,0.0041095,0.0041095,0.0041095
121,5037.37,0.23242,0.45766,0.18839,0.86992,0.99476,0.94637,0.96652,0.94064,0.99286,0.94389,0.9654,0.90308,0.23651,0.64966,0.20566,0.85682,0.00406,0.00406,0.00406
122,5078.49,0.23579,0.45848,0.18826,0.87109,0.99304,0.94763,0.96739,0.94109,0.99344,0.94393,0.96635,0.90479,0.23798,0.64981,0.20936,0.8589,0.0040105,0.0040105,0.0040105
123,5120.07,0.23049,0.45336,0.18834,0.87097,0.99217,0.94857,0.96695,0.94065,0.99298,0.94514,0.96559,0.90363,0.23835,0.64918,0.20802,0.85922,0.003961,0.003961,0.003961
124,5161.27,0.23083,0.45276,0.18572,0.87087,0.99216,0.9473,0.96611,0.94034,0.99175,0.94514,0.96476,0.90297,0.23539,0.64688,0.20485,0.8557,0.0039115,0.0039115,0.0039115
125,5204.22,0.23257,0.44766,0.18567,0.87318,0.99217,0.9484,0.96589,0.9404,0.99264,0.94514,0.96504,0.90211,0.23652,0.64608,0.20365,0.86081,0.003862,0.003862,0.003862
126,5246.38,0.23461,0.46376,0.19168,0.87317,0.99088,0.94852,0.96572,0.94027,0.99181,0.94514,0.96481,0.9024,0.23639,0.64387,0.2045,0.85915,0.0038125,0.0038125,0.0038125
127,5288.67,0.23093,0.45022,0.19102,0.87236,0.99204,0.94763,0.96477,0.9395,0.99166,0.94514,0.96462,0.90234,0.23403,0.64399,0.20408,0.85468,0.003763,0.003763,0.003763
